scenario,baseline_source_key,future_source_key,climate_year,month,month_name,n_days,T_future_year_month_C,T_future_climatology_C,T_baseline_climatology_C,T_anomaly_from_future_climatology_C,delta_T_vs_baseline_C,I_future_year_month_W_m2,I_future_climatology_W_m2,I_baseline_climatology_W_m2,solar_factor_from_future_climatology,alpha_solar_vs_baseline
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,2,Feb,28,4.5378945487,4.1948403148,2.5200088621,0.3430542339,2.0178856866,72.0420970917,73.5564418590,76.9798542721,0.9794124793,0.9358565013
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,3,Mar,31,5.8127094884,6.2058617377,4.7683142877,-0.3931522492,1.0443952007,134.0014250971,130.0654536463,131.4628407605,1.0302614671,1.0193102805
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,4,Apr,30,12.6259897868,8.4370633443,7.6290807653,4.1889264425,4.9969090215,201.5781814575,188.5256779257,181.0730762694,1.0692346193,1.1132421540
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,5,May,31,11.6907346664,11.8469337217,11.6712716161,-0.1561990553,0.0194630503,220.8179365589,222.4865747175,224.7666454520,0.9925000501,0.9824319623
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,6,Jun,30,16.6408752441,16.9129172770,16.3826952334,-0.2720420329,0.2581800108,279.8983515421,251.4595156606,254.6689449875,1.1130950873,1.0990674641
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,7,Jul,31,20.2001281738,18.9837136546,18.0173045278,1.2164145193,2.1828236460,269.8765202184,245.4100244338,243.5001420667,1.0996963993,1.1083218183
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,8,Aug,31,17.1120849609,18.5775464950,17.6976414834,-1.4654615341,-0.5855565225,184.4183967344,206.2368775306,201.5290357665,0.8942066954,0.9150959118
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,9,Sep,30,14.9486307780,15.6995307414,14.7166614674,-0.7508999634,0.2319693106,169.0668759664,158.5444051298,151.5570842425,1.0663692347,1.1155326510
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,10,Oct,31,8.6376311271,11.1668245869,9.5417271221,-2.5291934598,-0.9040959950,85.7767423814,94.1792721533,96.1421562643,0.9107815384,0.8921865882
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,11,Nov,30,4.9470011393,6.2815764364,4.9415954590,-1.3345752970,0.0054056803,39.2128450076,50.1486923504,49.5438080796,0.7819315553,0.7914782195
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2042,12,Dec,31,1.0707149383,4.8896870767,3.1374715388,-3.8189721384,-2.0667566005,31.1884209418,31.5482153381,30.3401057579,0.9885954121,1.0279601921
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,1,Jan,31,3.4104031471,3.3171907486,1.8860647769,0.0932123984,1.5243383702,42.0193913675,41.4687914302,41.1106140050,1.0132774532,1.0221056626
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,2,Feb,28,5.0710213798,4.1948403148,2.5200088621,0.8761810650,2.5510125176,62.0813580922,73.5564418590,76.9798542721,0.8439962092,0.8064624008
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,3,Mar,31,6.3123560752,6.2058617377,4.7683142877,0.1064943375,1.5440417874,106.5757732391,130.0654536463,131.4628407605,0.8194010804,0.8106912389
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,4,Apr,30,8.5892537435,8.4370633443,7.6290807653,0.1521903992,0.9601729782,191.9695075989,188.5256779257,181.0730762694,1.0182671650,1.0601769824
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,5,May,31,14.1034770350,11.8469337217,11.6712716161,2.2565433133,2.4322054190,240.1226794335,222.4865747175,224.7666454520,1.0792681749,1.0683198966
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,6,Jun,30,16.0546763102,16.9129172770,16.3826952334,-0.8582409668,-0.3280189232,238.6371823629,251.4595156606,254.6689449875,0.9490083592,0.9370486157
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,7,Jul,31,18.9014122748,18.9837136546,18.0173045278,-0.0823013798,0.8841077470,263.8313970258,245.4100244338,243.5001420667,1.0750636517,1.0834958649
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,8,Aug,31,17.3446978169,18.5775464950,17.6976414834,-1.2328486781,-0.3529436665,206.0530607162,206.2368775306,201.5290357665,0.9991087103,1.0224485019
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,9,Sep,30,14.3159861247,15.6995307414,14.7166614674,-1.3835446167,-0.4006753427,126.4783877055,158.5444051298,151.5570842425,0.7977474046,0.8345263987
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,10,Oct,31,9.6686517531,11.1668245869,9.5417271221,-1.4981728338,0.1269246310,94.6150541613,94.1792721533,96.1421562643,1.0046271541,0.9841162071
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,11,Nov,30,3.0842193604,6.2815764364,4.9415954590,-3.1973570760,-1.8573760986,49.1444744428,50.1486923504,49.5438080796,0.9799751926,0.9919397872
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2043,12,Dec,31,4.9532990486,4.8896870767,3.1374715388,0.0636119719,1.8158275098,33.2911339575,31.5482153381,30.3401057579,1.0552461875,1.0972649279
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,1,Jan,31,2.4757924726,3.3171907486,1.8860647769,-0.8413982760,0.5897276957,41.3959378273,41.4687914302,41.1106140050,0.9982431703,1.0069403931
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,2,Feb,29,4.4781106883,4.1948403148,2.5200088621,0.2832703736,1.9581018262,71.7813968330,73.5564418590,76.9798542721,0.9758682587,0.9324698976
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,3,Mar,31,5.4317831716,6.2058617377,4.7683142877,-0.7740785660,0.6634688839,150.5358452336,130.0654536463,131.4628407605,1.1573853088,1.1450828566
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,4,Apr,30,6.9634338379,8.4370633443,7.6290807653,-1.4736295064,-0.6656469274,179.0248466492,188.5256779257,181.0730762694,0.9496045770,0.9886883812
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,5,May,31,8.9235680365,11.8469337217,11.6712716161,-2.9233656852,-2.7477035796,219.4100516535,222.4865747175,224.7666454520,0.9861720957,0.9761681997
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,6,Jun,30,15.5724873861,16.9129172770,16.3826952334,-1.3404298910,-0.8102078473,240.2846547445,251.4595156606,254.6689449875,0.9555599998,0.9435176902
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,7,Jul,31,17.4148941532,18.9837136546,18.0173045278,-1.5688195013,-0.6024103746,235.4561184299,245.4100244338,243.5001420667,0.9594396927,0.9669650146
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,8,Aug,31,16.9441368841,18.5775464950,17.6976414834,-1.6334096109,-0.7535045993,198.3118164309,206.2368775306,201.5290357665,0.9615730165,0.9840359513
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,9,Sep,30,13.8926523844,15.6995307414,14.7166614674,-1.8068783569,-0.8240090829,139.0365762075,158.5444051298,151.5570842425,0.8769566866,0.9173875105
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,10,Oct,31,11.5079816265,11.1668245869,9.5417271221,0.3411570395,1.9662545044,95.3107080152,94.1792721533,96.1421562643,1.0120136399,0.9913518868
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,11,Nov,30,8.0085774740,6.2815764364,4.9415954590,1.7270010376,3.0669820150,52.3859241486,50.1486923504,49.5438080796,1.0446119668,1.0573657169
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2044,12,Dec,31,4.8413034747,4.8896870767,3.1374715388,-0.0483836020,1.7038319359,22.9828623802,31.5482153381,30.3401057579,0.7284996040,0.7575076555
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,1,Jan,31,4.2294919906,3.3171907486,1.8860647769,0.9123012420,2.3434272137,35.1742878268,41.4687914302,41.1106140050,0.8482110670,0.8556011307
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,2,Feb,28,2.4586055211,4.1948403148,2.5200088621,-1.7362347937,-0.0614033410,77.6238874027,73.5564418590,76.9798542721,1.0552969317,1.0083662555
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,3,Mar,31,2.7479059035,6.2058617377,4.7683142877,-3.4579558342,-2.0204083843,119.2903257801,130.0654536463,131.4628407605,0.9171561121,0.9074071813
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,4,Apr,30,6.5025950114,8.4370633443,7.6290807653,-1.9344683329,-1.1264857539,155.4323387146,188.5256779257,181.0730762694,0.8244624309,0.8583956374
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,5,May,31,10.1276213615,11.8469337217,11.6712716161,-1.7193123602,-1.5436502546,203.9081472581,222.4865747175,224.7666454520,0.9164964112,0.9071993171
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,6,Jun,30,15.9389851888,16.9129172770,16.3826952334,-0.9739320882,-0.4437100446,260.9344192505,251.4595156606,254.6689449875,1.0376796383,1.0246024275
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,7,Jul,31,18.5175129552,18.9837136546,18.0173045278,-0.4662006993,0.5002084274,236.5627581689,245.4100244338,243.5001420667,0.9639490429,0.9715097337
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,8,Aug,31,15.7659467143,18.5775464950,17.6976414834,-2.8115997807,-1.9316947691,174.1038857737,206.2368775306,201.5290357665,0.8441937633,0.8639146469
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,9,Sep,30,12.9680989583,15.6995307414,14.7166614674,-2.7314317830,-1.7485625090,144.7251845042,158.5444051298,151.5570842425,0.9128369077,0.9549219374
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,10,Oct,31,11.4980978689,11.1668245869,9.5417271221,0.3312732820,1.9563707468,89.6850171858,94.1792721533,96.1421562643,0.9522797866,0.9328375883
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,11,Nov,30,7.4667856852,6.2815764364,4.9415954590,1.1852092489,2.5251902262,44.8762099266,50.1486923504,49.5438080796,0.8948630128,0.9057884661
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2045,12,Dec,31,4.9971892326,4.8896870767,3.1374715388,0.1075021559,1.8597176938,29.0638545559,31.5482153381,30.3401057579,0.9212519391,0.9579351762
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,1,Jan,31,5.2542259955,3.3171907486,1.8860647769,1.9370352468,3.3681612186,34.6833202916,41.4687914302,41.1106140050,0.8363716206,0.8436585327
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,2,Feb,28,2.1822110857,4.1948403148,2.5200088621,-2.0126292290,-0.3377977764,76.5846439089,73.5564418590,76.9798542721,1.0411684140,0.9948660547
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,3,Mar,31,5.8244784447,6.2058617377,4.7683142877,-0.3813832929,1.0561641570,136.9758482902,130.0654536463,131.4628407605,1.0531301314,1.0419358619
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,4,Apr,30,9.1435017904,8.4370633443,7.6290807653,0.7064384460,1.5144210250,176.3362382253,188.5256779257,181.0730762694,0.9353433451,0.9738401857
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,5,May,31,13.4353901525,11.8469337217,11.6712716161,1.5884564307,1.7641185364,221.3889066635,222.4865747175,224.7666454520,0.9950663627,0.9849722418
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,6,Jun,30,13.9432657878,16.9129172770,16.3826952334,-2.9696514893,-2.4394294456,232.3074601491,251.4595156606,254.6689449875,0.9238364257,0.9121939079
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,7,Jul,31,17.9404560704,18.9837136546,18.0173045278,-1.0432575841,-0.0768484574,244.2994581653,245.4100244338,243.5001420667,0.9954746499,1.0032826104
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,8,Aug,31,19.4635706748,18.5775464950,17.6976414834,0.8860241798,1.7659291914,212.7104494649,206.2368775306,201.5290357665,1.0313890125,1.0554828919
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,9,Sep,30,13.5758555095,15.6995307414,14.7166614674,-2.1236752319,-1.1408059579,138.7742828369,158.5444051298,151.5570842425,0.8753023024,0.9156568532
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,10,Oct,31,10.5491714970,11.1668245869,9.5417271221,-0.6176530900,1.0074443749,86.6502669550,94.1792721533,96.1421562643,0.9200566640,0.9012723484
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,11,Nov,30,5.9962768555,6.2815764364,4.9415954590,-0.2852995809,1.0546813965,52.4911567370,50.1486923504,49.5438080796,1.0467103782,1.0594897480
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2046,12,Dec,31,4.1363001670,4.8896870767,3.1374715388,-0.7533869097,0.9988286282,32.5759604823,31.5482153381,30.3401057579,1.0325769662,1.0736930432
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,1,Jan,31,3.3577140562,3.3171907486,1.8860647769,0.0405233076,1.4716492793,42.4100864779,41.4687914302,41.1106140050,1.0226988782,1.0316091721
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,2,Feb,28,6.2978716169,4.1948403148,2.5200088621,2.1030313021,3.7778627548,67.1754472596,73.5564418590,76.9798542721,0.9132503634,0.8726367164
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,3,Mar,31,5.3687939059,6.2058617377,4.7683142877,-0.8370678317,0.6004796182,135.6761290027,130.0654536463,131.4628407605,1.0431373220,1.0320492712
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,4,Apr,30,7.0978047689,8.4370633443,7.6290807653,-1.3392585754,-0.5312759965,169.5712056478,188.5256779257,181.0730762694,0.8994594663,0.9364793990
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,5,May,31,10.7970372354,11.8469337217,11.6712716161,-1.0498964863,-0.8742343807,240.3239711638,222.4865747175,224.7666454520,1.0801729114,1.0692154553
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,6,Jun,30,15.8489135742,16.9129172770,16.3826952334,-1.0640037028,-0.5337816592,228.3873700460,251.4595156606,254.6689449875,0.9082470769,0.8968010216
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,7,Jul,31,17.2859327747,18.9837136546,18.0173045278,-1.6977808799,-0.7313717531,213.5539363738,245.4100244338,243.5001420667,0.8701923928,0.8770177075
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,8,Aug,31,19.0582942840,18.5775464950,17.6976414834,0.4807477890,1.3606528005,239.7990417480,206.2368775306,201.5290357665,1.1627359986,1.1898982240
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,9,Sep,30,15.2087331136,15.6995307414,14.7166614674,-0.4907976278,0.4920716462,159.1560080210,158.5444051298,151.5570842425,1.0038576126,1.0501390207
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,10,Oct,31,10.7999127788,11.1668245869,9.5417271221,-0.3669118081,1.2581856567,85.5323307283,94.1792721533,96.1421562643,0.9081863639,0.8896443980
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,11,Nov,30,4.6098195394,6.2815764364,4.9415954590,-1.6717568970,-0.3317759196,51.3914116859,50.1486923504,49.5438080796,1.0247806927,1.0372923212
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2047,12,Dec,31,7.0043017972,4.8896870767,3.1374715388,2.1146147205,3.8668302584,27.8588004804,31.5482153381,30.3401057579,0.8830547206,0.9182169865
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,1,Jan,31,3.6131294496,3.3171907486,1.8860647769,0.2959387010,1.7270646727,41.5139618228,41.4687914302,41.1106140050,1.0010892623,1.0098112818
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,2,Feb,29,1.3803018504,4.1948403148,2.5200088621,-2.8145384643,-1.1397070117,75.9796514182,73.5564418590,76.9798542721,1.0329435397,0.9870069531
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,3,Mar,31,7.5844763971,6.2058617377,4.7683142877,1.3786146595,2.8161621094,117.4693263885,130.0654536463,131.4628407605,0.9031554736,0.8935553629
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,4,Apr,30,6.5473612467,8.4370633443,7.6290807653,-1.8897020976,-1.0817195186,191.6994885763,188.5256779257,181.0730762694,1.0168348985,1.0586857667
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,5,May,31,10.8862529139,11.8469337217,11.6712716161,-0.9606808078,-0.7850187021,215.7220380229,222.4865747175,224.7666454520,0.9695957533,0.9597600106
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,6,Jun,30,14.5447041829,16.9129172770,16.3826952334,-2.3682130941,-1.8379910504,226.0614941915,251.4595156606,254.6689449875,0.8989975726,0.8876680830
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,7,Jul,31,21.6898654076,18.9837136546,18.0173045278,2.7061517531,3.6725608798,276.3278094876,245.4100244338,243.5001420667,1.1259841978,1.1348158040
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,8,Aug,31,17.0510183027,18.5775464950,17.6976414834,-1.5265281923,-0.6466231808,190.5142999464,206.2368775306,201.5290357665,0.9237644704,0.9453441745
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,9,Sep,30,15.2352244059,15.6995307414,14.7166614674,-0.4643063354,0.5185629385,164.7698582967,158.5444051298,151.5570842425,1.0392663063,1.0871801811
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,10,Oct,31,10.7900841498,11.1668245869,9.5417271221,-0.3767404372,1.2483570277,104.3617756751,94.1792721533,96.1421562643,1.1081183077,1.0854944358
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,11,Nov,30,7.2110148112,6.2815764364,4.9415954590,0.9294383748,2.2694193522,45.9677108924,50.1486923504,49.5438080796,0.9166283055,0.9278194930
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2048,12,Dec,31,4.4017509214,4.8896870767,3.1374715388,-0.4879361553,1.2642793826,38.9691869982,31.5482153381,30.3401057579,1.2352263537,1.2844117060
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,1,Jan,31,2.4876096664,3.3171907486,1.8860647769,-0.8295810822,0.6015448895,45.4908638001,41.4687914302,41.1106140050,1.0969903446,1.1065479050
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,2,Feb,28,4.4910936628,4.1948403148,2.5200088621,0.2962533481,1.9710848007,69.2843093872,73.5564418590,76.9798542721,0.9419203490,0.9000317036
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,3,Mar,31,6.2430654218,6.2058617377,4.7683142877,0.0372036842,1.4747511341,127.2518594188,130.0654536463,131.4628407605,0.9783678590,0.9679682767
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,4,Apr,30,9.7132659912,8.4370633443,7.6290807653,1.2762026469,2.0841852259,161.2855244954,188.5256779257,181.0730762694,0.8555095851,0.8907206296
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,5,May,31,13.7074228594,11.8469337217,11.6712716161,1.8604891377,2.0361512434,255.9835879418,222.4865747175,224.7666454520,1.1505574584,1.1388860097
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,6,Jun,30,21.1947682699,16.9129172770,16.3826952334,4.2818509928,4.8120730365,281.6042205811,251.4595156606,254.6689449875,1.1198789588,1.1057658428
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,7,Jul,31,17.8512620495,18.9837136546,18.0173045278,-1.1324516050,-0.1660424783,235.6282415082,245.4100244338,243.5001420667,0.9601410621,0.9676718852
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,8,Aug,31,17.0411699849,18.5775464950,17.6976414834,-1.5363765101,-0.6564714985,185.0174021567,206.2368775306,201.5290357665,0.8971111489,0.9180682151
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,9,Sep,30,17.2841308594,15.6995307414,14.7166614674,1.5846001180,2.5674693920,177.3916027069,158.5444051298,151.5570842425,1.1188764596,1.1704606459
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,10,Oct,31,11.4367742723,11.1668245869,9.5417271221,0.2699496854,1.8950471502,98.7904213321,94.1792721533,96.1421562643,1.0489614017,1.0275453055
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,11,Nov,30,3.9365804036,6.2815764364,4.9415954590,-2.3449960327,-1.0050150553,46.9638847351,50.1486923504,49.5438080796,0.9364927087,0.9479264222
rcp_8_5,rcp_8_5_baseline,rcp_8_5_future,2049,12,Dec,31,4.6158996582,4.8896870767,3.1374715388,-0.2737874185,1.4784281194,25.6335501671,31.5482153381,30.3401057579,0.8125198174,0.8448734613
