scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,state_dwellings,regional_modelled_stock_dwellings,cooling_case,cooling_variant_id,active_cooling,cooling_system,heating_system_reversible_cooling_capable,variant_share,variant_dwellings,source_id,assumption_id
central,2050,Flemish Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_advanced_A_proxy,11252.1368276,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.13,1462.777787588,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_advanced_A_proxy,11252.1368276,3244134,higher_uptake,inactive_cooling,false,none_active,true,0.74,8326.581252424,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_advanced_A_proxy,11252.1368276,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.26,2925.555575176,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,86266.382345,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,86266.382345,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,86266.382345,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,86266.382345,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,75051.75264015,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,86266.382345,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,11214.629704850002,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,86266.382345,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,63837.1229353,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,86266.382345,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,22429.259409700004,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,27505.2233564,3244134,no_active_cooling,inactive_cooling,false,none_active,false,1,27505.2233564,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,27505.2233564,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,27505.2233564,3244134,current_regional,inactive_cooling,false,none_active,false,0.87,23929.544320068002,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,27505.2233564,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.13,3575.679036332,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,27505.2233564,3244134,higher_uptake,inactive_cooling,false,none_active,false,0.74,20353.865283736002,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,27505.2233564,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.26,7151.358072664,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,11252.1368276,3244134,no_active_cooling,inactive_cooling,false,none_active,true,1,11252.1368276,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,11252.1368276,3244134,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,11252.1368276,3244134,current_regional,inactive_cooling,false,none_active,true,0.87,9789.359040012,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,11252.1368276,3244134,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.13,1462.777787588,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,11252.1368276,3244134,higher_uptake,inactive_cooling,false,none_active,true,0.74,8326.581252424,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,11252.1368276,3244134,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.26,2925.555575176,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,113062.9293276,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,113062.9293276,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,113062.9293276,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,113062.9293276,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,105148.52427466799,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,113062.9293276,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,7914.405052932,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,113062.9293276,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,97234.119221736,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,113062.9293276,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,15828.810105864,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_advanced_A_proxy,23509.560083529985,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,23509.560083529985,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_advanced_A_proxy,23509.560083529985,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_advanced_A_proxy,23509.560083529985,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,21863.890877682883,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_advanced_A_proxy,23509.560083529985,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,1645.669205847099,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_advanced_A_proxy,23509.560083529985,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,20218.221671835785,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,TABULA_advanced_A_proxy,23509.560083529985,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,3291.338411694198,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_existing,0,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_existing,0,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_existing,0,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_existing,0,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_existing,0,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_existing,0,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_standard_B_proxy,194888.92931029995,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,194888.92931029995,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_standard_B_proxy,194888.92931029995,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_standard_B_proxy,194888.92931029995,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,181246.70425857895,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_standard_B_proxy,194888.92931029995,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,13642.225051720998,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_standard_B_proxy,194888.92931029995,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,167604.47920685794,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_standard_B_proxy,194888.92931029995,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,27284.450103441995,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_advanced_A_proxy,36631.5420564,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,36631.5420564,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_advanced_A_proxy,36631.5420564,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_advanced_A_proxy,36631.5420564,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,34067.334112452,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_advanced_A_proxy,36631.5420564,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,2564.207943948,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_advanced_A_proxy,36631.5420564,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,31503.126168504,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_advanced_A_proxy,36631.5420564,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,5128.415887896001,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_existing,128138.42018509985,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,128138.42018509985,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_existing,128138.42018509985,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_existing,128138.42018509985,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,119168.73077214285,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_existing,128138.42018509985,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,8969.68941295699,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_existing,128138.42018509985,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,110199.04135918587,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_existing,128138.42018509985,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,17939.37882591398,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_standard_B_proxy,182513.43522540003,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,182513.43522540003,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_standard_B_proxy,182513.43522540003,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_standard_B_proxy,182513.43522540003,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,169737.494759622,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_standard_B_proxy,182513.43522540003,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,12775.940465778003,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_standard_B_proxy,182513.43522540003,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,156961.55429384403,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_standard_B_proxy,182513.43522540003,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,25551.880931556007,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_advanced_A_proxy,29601.59209294009,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,29601.59209294009,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_advanced_A_proxy,29601.59209294009,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_advanced_A_proxy,29601.59209294009,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,27529.48064643428,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_advanced_A_proxy,29601.59209294009,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,2072.111446505806,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_advanced_A_proxy,29601.59209294009,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,25457.369199928475,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,TABULA_advanced_A_proxy,29601.59209294009,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,4144.222893011613,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,TABULA_existing,64465.5608716,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,64465.5608716,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,TABULA_existing,64465.5608716,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
