scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,state_dwellings,regional_modelled_stock_dwellings,heating_variant_id,variant_share,variant_dwellings,energy_carrier,space_heating_system,dhw_system,heat_emitter,supply_temperature_c,ventilation_system,hrv_eta,summer_bypass,reversible_cooling_capable,source_id,assumption_id
high,2050,Walloon Region,BE_TABULA_12,Semi-detached house,1971-1990,as_is_TABULA,7050.559431326554,1727209,as_is_oil,0.376128385155,2651.915533347497,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_12,Semi-detached house,1971-1990,as_is_TABULA,7050.559431326554,1727209,as_is_other,0.138415245737,975.904916271876,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_12,Semi-detached house,1971-1990,renovated_TABULA_low_energy,56768.500217973444,1727209,renovated_air_water_heat_pump,1,56768.500217973444,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_13,Terraced house,1971-1990,as_is_TABULA,8198.378228674017,1727209,as_is_electricity,0.060180541625,493.382842247186,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_13,Terraced house,1971-1990,as_is_TABULA,8198.378228674017,1727209,as_is_gas,0.425275827482,3486.572085213421,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_13,Terraced house,1971-1990,as_is_TABULA,8198.378228674017,1727209,as_is_oil,0.376128385155,3083.642764044888,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_13,Terraced house,1971-1990,as_is_TABULA,8198.378228674017,1727209,as_is_other,0.138415245737,1134.780537168515,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_13,Terraced house,1971-1990,renovated_TABULA_low_energy,66010.31319582598,1727209,renovated_air_water_heat_pump,1,66010.31319582598,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,as_is_TABULA,3078.680889423693,1727209,as_is_electricity,0.060180541625,185.27668341567,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,as_is_TABULA,3078.680889423693,1727209,as_is_gas,0.425275827482,1309.288562804057,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,as_is_TABULA,3078.680889423693,1727209,as_is_oil,0.376128385155,1157.979271347927,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,as_is_TABULA,3078.680889423693,1727209,as_is_other,0.138415245737,426.136371856036,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,renovated_TABULA_low_energy,24788.401323776307,1727209,renovated_air_water_heat_pump,1,24788.401323776307,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_15,"Apartment, exposed",1971-1990,as_is_TABULA,3078.680889423693,1727209,as_is_electricity,0.060180541625,185.27668341567,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_15,"Apartment, exposed",1971-1990,as_is_TABULA,3078.680889423693,1727209,as_is_gas,0.425275827482,1309.288562804057,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_15,"Apartment, exposed",1971-1990,as_is_TABULA,3078.680889423693,1727209,as_is_oil,0.376128385155,1157.979271347927,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_15,"Apartment, exposed",1971-1990,as_is_TABULA,3078.680889423693,1727209,as_is_other,0.138415245737,426.136371856036,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_15,"Apartment, exposed",1971-1990,renovated_TABULA_low_energy,24788.401323776307,1727209,renovated_air_water_heat_pump,1,24788.401323776307,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,as_is_TABULA,20077.51163282525,1727209,as_is_electricity,0.060180541625,1208.275524543152,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,as_is_TABULA,20077.51163282525,1727209,as_is_gas,0.425275827482,8538.480373438215,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,as_is_TABULA,20077.51163282525,1727209,as_is_oil,0.376128385155,7551.722028394645,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,as_is_TABULA,20077.51163282525,1727209,as_is_other,0.138415245737,2779.03370644922,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,renovated_TABULA_low_energy,29254.81551187475,1727209,renovated_air_water_heat_pump,1,29254.81551187475,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,as_is_TABULA,14861.401402221622,1727209,as_is_electricity,0.060180541625,894.367185690374,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,as_is_TABULA,14861.401402221622,1727209,as_is_gas,0.425275827482,6320.194778878598,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,as_is_TABULA,14861.401402221622,1727209,as_is_oil,0.376128385155,5589.794910564797,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,as_is_TABULA,14861.401402221622,1727209,as_is_other,0.138415245737,2057.044527087838,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,renovated_TABULA_low_energy,21654.454208478375,1727209,renovated_air_water_heat_pump,1,21654.454208478375,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,as_is_TABULA,17280.811670637926,1727209,as_is_electricity,0.060180541625,1039.968606056451,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,as_is_TABULA,17280.811670637926,1727209,as_is_gas,0.425275827482,7349.111482798871,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,as_is_TABULA,17280.811670637926,1727209,as_is_oil,0.376128385155,6499.803787852773,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,as_is_TABULA,17280.811670637926,1727209,as_is_other,0.138415245737,2391.927793929812,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,renovated_TABULA_low_energy,25179.761644162074,1727209,renovated_air_water_heat_pump,1,25179.761644162074,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,as_is_TABULA,6489.344984995885,1727209,as_is_electricity,0.060180541625,390.532295987719,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,as_is_TABULA,6489.344984995885,1727209,as_is_gas,0.425275827482,2759.761558313193,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,as_is_TABULA,6489.344984995885,1727209,as_is_oil,0.376128385155,2440.826849923224,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,as_is_TABULA,6489.344984995885,1727209,as_is_other,0.138415245737,898.224280771743,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,renovated_TABULA_low_energy,9455.583630104114,1727209,renovated_air_water_heat_pump,1,9455.583630104114,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,as_is_TABULA,6489.344984995885,1727209,as_is_electricity,0.060180541625,390.532295987719,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,as_is_TABULA,6489.344984995885,1727209,as_is_gas,0.425275827482,2759.761558313193,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,as_is_TABULA,6489.344984995885,1727209,as_is_oil,0.376128385155,2440.826849923224,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,as_is_TABULA,6489.344984995885,1727209,as_is_other,0.138415245737,898.224280771743,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,renovated_TABULA_low_energy,9455.583630104114,1727209,renovated_air_water_heat_pump,1,9455.583630104114,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,as_is_TABULA,34898.844886001796,1727209,as_is_electricity,0.060180541625,2100.231387322087,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,as_is_TABULA,34898.844886001796,1727209,as_is_gas,0.425275827482,14841.635137075978,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,as_is_TABULA,34898.844886001796,1727209,as_is_oil,0.376128385155,13126.446170762947,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,as_is_TABULA,34898.844886001796,1727209,as_is_other,0.138415245737,4830.532190840749,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,renovated_TABULA_low_energy,14709.143353498202,1727209,renovated_air_water_heat_pump,1,14709.143353498202,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,as_is_TABULA,25832.172423261556,1727209,as_is_electricity,0.060180541625,1554.59412777904,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,as_is_TABULA,25832.172423261556,1727209,as_is_gas,0.425275827482,10985.798502971807,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,as_is_TABULA,25832.172423261556,1727209,as_is_oil,0.376128385155,9716.21329861893,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,as_is_TABULA,25832.172423261556,1727209,as_is_other,0.138415245737,3575.566493891754,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,renovated_TABULA_low_energy,10887.727904638446,1727209,renovated_air_water_heat_pump,1,10887.727904638446,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,as_is_TABULA,30037.60510911778,1727209,as_is_electricity,0.060180541625,1807.679344580821,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,as_is_TABULA,30037.60510911778,1727209,as_is_gas,0.425275827482,12774.267368371042,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,as_is_TABULA,30037.60510911778,1727209,as_is_oil,0.376128385155,11297.995903630044,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,as_is_TABULA,30037.60510911778,1727209,as_is_other,0.138415245737,4157.662492535842,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,renovated_TABULA_low_energy,12660.231047382222,1727209,renovated_air_water_heat_pump,1,12660.231047382222,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,as_is_TABULA,11279.816353016911,1727209,as_is_electricity,0.060180541625,678.82545755368,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,as_is_TABULA,11279.816353016911,1727209,as_is_gas,0.425275827482,4797.033233379305,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,as_is_TABULA,11279.816353016911,1727209,as_is_oil,0.376128385155,4242.659109710468,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,as_is_TABULA,11279.816353016911,1727209,as_is_other,0.138415245737,1561.298552373447,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,renovated_TABULA_low_energy,4754.209953883088,1727209,renovated_air_water_heat_pump,1,4754.209953883088,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,as_is_TABULA,11279.816353016911,1727209,as_is_electricity,0.060180541625,678.82545755368,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
