scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,regional_number_of_dwellings,regional_modelled_stock_dwellings,allocation_share_within_region,renovated_fraction,state_dwellings,state_share_within_region,annual_renovation_rate_scenario,target_label_2050,target_energy_score_2050_kWh_m2_year,renovation_package_id,U_wall_renovated,U_roof_renovated,U_floor_renovated,U_window_renovated,v50_renovated,ventilation_after_renovation,hrv_eta,summer_bypass,renovation_package_source,policy_source
central,2050,Brussels-Capital Region,BE_TABULA_15,"Apartment, exposed",1971-1990,as_is_TABULA,22691.4816354,566042,0.034131711343,0.532137523639,10616.492790249486,0.018755662637,0.025,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_15,"Apartment, exposed",1971-1990,renovated_TABULA_low_energy,22691.4816354,566042,0.034131711343,0.532137523639,12074.988845150514,0.02133231959,0.025,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_16,Detached house,1991-2005,as_is_TABULA,391.228658792,566042,0.000392314727,0.354758349093,252.43702568117,0.000445968719,0.025,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_16,Detached house,1991-2005,renovated_TABULA_low_energy,391.228658792,566042,0.000392314727,0.354758349093,138.79163311083,0.000245196705,0.025,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_17,Semi-detached house,1991-2005,as_is_TABULA,1085.64692413,566042,0.00108866073,0.354758349094,700.504613626168,0.001237548828,0.025,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_17,Semi-detached house,1991-2005,renovated_TABULA_low_energy,1085.64692413,566042,0.00108866073,0.354758349094,385.142310503832,0.000680412956,0.025,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_18,Terraced house,1991-2005,as_is_TABULA,11156.3187836,566042,0.011187289236,0.354758349092,7198.521549987177,0.012717292268,0.025,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_18,Terraced house,1991-2005,renovated_TABULA_low_energy,11156.3187836,566042,0.011187289236,0.354758349092,3957.797233612823,0.006992055773,0.025,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,as_is_TABULA,11519.4089765,566042,0.011551387384,0.354758349094,7432.802465455793,0.013131185434,0.025,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,renovated_TABULA_low_energy,11519.4089765,566042,0.011551387384,0.354758349094,4086.606511044208,0.007219617115,0.025,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_20,"Apartment, exposed",1991-2005,as_is_TABULA,11519.4089765,566042,0.011551387384,0.354758349094,7432.802465455793,0.013131185434,0.025,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_20,"Apartment, exposed",1991-2005,renovated_TABULA_low_energy,11519.4089765,566042,0.011551387384,0.354758349094,4086.606511044208,0.007219617115,0.025,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_21,Detached house,post-2005,as_is_TABULA,468.279018801,566042,0.000234789491,0.177379174546,385.216072988794,0.000680543269,0.025,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_21,Detached house,post-2005,renovated_TABULA_low_energy,468.279018801,566042,0.000234789491,0.177379174546,83.062945812206,0.000146743432,0.025,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_22,Semi-detached house,post-2005,as_is_TABULA,1299.45919086,566042,0.000651533275,0.177379174547,1068.96219222816,0.001888485646,0.025,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_22,Semi-detached house,post-2005,renovated_TABULA_low_energy,1299.45919086,566042,0.000651533275,0.177379174547,230.49699863184,0.000407208297,0.025,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_23,Terraced house,post-2005,as_is_TABULA,13353.4951901,566042,0.006695282553,0.177379174547,10984.863235968434,0.019406445522,0.025,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_23,Terraced house,post-2005,renovated_TABULA_low_energy,13353.4951901,566042,0.006695282553,0.177379174547,2368.631954131567,0.004184551595,0.025,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_24,"Apartment, enclosed",post-2005,as_is_TABULA,13788.094025,566042,0.006913185203,0.177379174546,11342.37328828118,0.020038041856,0.025,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_24,"Apartment, enclosed",post-2005,renovated_TABULA_low_energy,13788.094025,566042,0.006913185203,0.177379174546,2445.72073671882,0.004320740752,0.025,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_25,"Apartment, exposed",post-2005,as_is_TABULA,13788.094025,566042,0.006913185203,0.177379174546,11342.37328828118,0.020038041856,0.025,C+ / 100 kWh/m2.year,100,,,,,,,,,,,https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
central,2050,Brussels-Capital Region,BE_TABULA_25,"Apartment, exposed",post-2005,renovated_TABULA_low_energy,13788.094025,566042,0.006913185203,0.177379174546,2445.72073671882,0.004320740752,0.025,C+ / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://environnement.brussels/citoyen/politique-regionale/plans-strategiques-regionaux/renolution-une-strategie-pour-renover-le-bati-bruxellois
high,2050,Flemish Region,BE_TABULA_01,Detached house,pre-1946,as_is_TABULA,218732.632031,3244134,0.08875407963,1,0,0,0.04,label A / 100 kWh/m2.year,100,,,,,,,,,,,https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_01,Detached house,pre-1946,renovated_TABULA_low_energy,218732.632031,3244134,0.08875407963,1,218732.632031,0.067424043529,0.04,label A / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_02,Semi-detached house,pre-1946,as_is_TABULA,148063.576945,3244134,0.060079039768,1,0,0,0.04,label A / 100 kWh/m2.year,100,,,,,,,,,,,https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_02,Semi-detached house,pre-1946,renovated_TABULA_low_energy,148063.576945,3244134,0.060079039768,1,148063.576945,0.045640401089,0.04,label A / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_03,Terraced house,pre-1946,as_is_TABULA,166016.362537,3244134,0.067363654538,1,0,0,0.04,label A / 100 kWh/m2.year,100,,,,,,,,,,,https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_03,Terraced house,pre-1946,renovated_TABULA_low_energy,166016.362537,3244134,0.067363654538,1,166016.362537,0.051174323421,0.04,label A / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,as_is_TABULA,118817.687926,3244134,0.048212077172,1,0,0,0.04,label A / 100 kWh/m2.year,100,,,,,,,,,,,https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,renovated_TABULA_low_energy,118817.687926,3244134,0.048212077172,1,118817.687926,0.036625394613,0.04,label A / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_05,"Apartment, exposed",pre-1946,as_is_TABULA,118817.687926,3244134,0.048212077172,1,0,0,0.04,label A / 100 kWh/m2.year,100,,,,,,,,,,,https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_05,"Apartment, exposed",pre-1946,renovated_TABULA_low_energy,118817.687926,3244134,0.048212077172,1,118817.687926,0.036625394613,0.04,label A / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_06,Detached house,1946-1970,as_is_TABULA,223073.629376,3244134,0.090515505076,1,0,0,0.04,label A / 100 kWh/m2.year,100,,,,,,,,,,,https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_06,Detached house,1946-1970,renovated_TABULA_low_energy,223073.629376,3244134,0.090515505076,1,223073.629376,0.0687621502,0.04,label A / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,as_is_TABULA,151002.066682,3244134,0.061271376502,1,0,0,0.04,label A / 100 kWh/m2.year,100,,,,,,,,,,,https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_07,Semi-detached house,1946-1970,renovated_TABULA_low_energy,151002.066682,3244134,0.061271376502,1,151002.066682,0.04654618665,0.04,label A / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,as_is_TABULA,169311.14568,3244134,0.068700562721,1,0,0,0.04,label A / 100 kWh/m2.year,100,,,,,,,,,,,https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_08,Terraced house,1946-1970,renovated_TABULA_low_energy,169311.14568,3244134,0.068700562721,1,169311.14568,0.052189935952,0.04,label A / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,as_is_TABULA,121175.759801,3244134,0.049168900565,1,0,0,0.04,label A / 100 kWh/m2.year,100,,,,,,,,,,,https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,renovated_TABULA_low_energy,121175.759801,3244134,0.049168900565,1,121175.759801,0.037352267138,0.04,label A / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,as_is_TABULA,121175.759801,3244134,0.049168900565,1,0,0,0.04,label A / 100 kWh/m2.year,100,,,,,,,,,,,https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_10,"Apartment, exposed",1946-1970,renovated_TABULA_low_energy,121175.759801,3244134,0.049168900565,1,121175.759801,0.037352267138,0.04,label A / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,as_is_TABULA,207176.984372,3244134,0.063048900378,0.987267393615,2637.902994090604,0.000813130097,0.04,label A / 100 kWh/m2.year,100,,,,,,,,,,,https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
high,2050,Flemish Region,BE_TABULA_11,Detached house,1971-1990,renovated_TABULA_low_energy,207176.984372,3244134,0.063048900378,0.987267393615,204539.0813779094,0.063048900378,0.04,label A / 100 kWh/m2.year,100,TABULA_low_energy,0.25,0.15,0.25,1.6,2.5,mechanical_ventilation_heat_recovery_eta_0.8_with_bypass,0.8,true,"Belgian TABULA/VITO Scientific Report, Low Energy upgrade scenario",https://www.vlaanderen.be/veka/energie-en-klimaatbeleid/vlaamse-langetermijnrenovatiestrategie-voor-gebouwen-2050
