timestamp_utc,active_occupants_mean,active_occupancy,appliance_electricity_W,lighting_electricity_W,total_electricity_W,occupant_sensible_gain_W,appliance_sensible_gain_W,lighting_sensible_gain_W,Phi_int_W,theta_set_heat_C,theta_set_cool_C
2015-01-02 16:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-02 17:00:00+00:00,0.6666666666666666,True,262.78900792987986,9.741148569646928,272.5301564995268,46.666666666666664,262.78900792987986,9.741148569646928,319.1968231661935,20.0,26.0
2015-01-02 18:00:00+00:00,1.0,True,329.0247622084409,53.94327820931194,382.96804041775283,70.0,329.0247622084409,53.94327820931194,452.96804041775283,20.0,26.0
2015-01-02 19:00:00+00:00,1.8333333333333333,True,698.511054467578,41.7835225461739,740.2945770137519,128.33333333333331,698.511054467578,41.7835225461739,868.6279103470853,20.0,26.0
2015-01-02 20:00:00+00:00,2.0,True,171.42239326943755,111.78968786605088,283.21208113548846,140.0,171.42239326943755,111.78968786605088,423.2120811354884,20.0,26.0
2015-01-02 21:00:00+00:00,1.8333333333333333,True,1146.1012312820699,79.89743432980954,1225.9986656118795,128.33333333333331,1146.1012312820699,79.89743432980954,1354.3319989452127,20.0,26.0
2015-01-02 22:00:00+00:00,0.3333333333333333,True,243.71736161413543,25.35367435935502,269.07103597349044,23.333333333333332,243.71736161413543,25.35367435935502,292.40436930682375,20.0,26.0
2015-01-02 23:00:00+00:00,0.3333333333333333,True,51.04094969712259,5.020694725109119,56.06164442223171,23.333333333333332,51.04094969712259,5.020694725109119,79.39497775556505,20.0,26.0
2015-01-03 00:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-03 01:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-03 02:00:00+00:00,0.3333333333333333,True,51.04094969712259,0.33360097841256603,51.37455067553516,23.333333333333332,51.04094969712259,0.33360097841256603,74.70788400886849,20.0,26.0
2015-01-03 03:00:00+00:00,0.6666666666666666,True,848.1203999118427,79.39703286219073,927.5174327740334,46.666666666666664,848.1203999118427,79.39703286219073,974.1840994407,20.0,26.0
2015-01-03 04:00:00+00:00,0.5,True,189.07956784545317,42.78432548141161,231.86389332686477,35.0,189.07956784545317,42.78432548141161,266.8638933268648,20.0,26.0
2015-01-03 05:00:00+00:00,0.0,False,167.03400989117182,0.0,167.03400989117182,0.0,167.03400989117182,0.0,167.03400989117182,18.0,26.0
2015-01-03 06:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-03 07:00:00+00:00,0.3333333333333333,True,179.33844333042904,13.67764011491521,193.01608344534426,23.333333333333332,179.33844333042904,13.67764011491521,216.3494167786776,20.0,26.0
2015-01-03 08:00:00+00:00,1.0,True,3140.0286295352685,32.5928155909077,3172.6214451261762,70.0,3140.0286295352685,32.5928155909077,3242.6214451261762,20.0,26.0
2015-01-03 09:00:00+00:00,1.0,True,472.1056496134081,86.06905243044204,558.1747020438502,70.0,472.1056496134081,86.06905243044204,628.1747020438502,20.0,26.0
2015-01-03 10:00:00+00:00,1.0,True,815.5786909341383,129.62066016220254,945.1993510963408,70.0,815.5786909341383,129.62066016220254,1015.1993510963408,20.0,26.0
2015-01-03 11:00:00+00:00,0.0,False,520.0172051495081,0.0,520.0172051495081,0.0,520.0172051495081,0.0,520.0172051495081,18.0,26.0
2015-01-03 12:00:00+00:00,0.0,False,179.74420716869062,0.0,179.74420716869062,0.0,179.74420716869062,0.0,179.74420716869062,18.0,26.0
2015-01-03 13:00:00+00:00,0.0,False,60.498537435118834,0.0,60.498537435118834,0.0,60.498537435118834,0.0,60.498537435118834,18.0,26.0
2015-01-03 14:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-03 15:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-03 16:00:00+00:00,1.0,True,387.05382216537197,71.97441109251113,459.02823325788313,70.0,387.05382216537197,71.97441109251113,529.0282332578831,20.0,26.0
2015-01-03 17:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-03 18:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-03 19:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-03 20:00:00+00:00,2.0,True,894.4450629519403,60.48185738619823,954.9269203381385,140.0,894.4450629519403,60.48185738619823,1094.9269203381384,20.0,26.0
2015-01-03 21:00:00+00:00,2.0,True,250.6300340506871,211.75322104737637,462.3832550980635,140.0,250.6300340506871,211.75322104737637,602.3832550980635,20.0,26.0
2015-01-03 22:00:00+00:00,1.3333333333333333,True,453.7393141675768,154.80753403235127,608.546848199928,93.33333333333333,453.7393141675768,154.80753403235127,701.8801815332615,20.0,26.0
2015-01-03 23:00:00+00:00,1.0,True,927.9851215940951,7.005620546663888,934.9907421407589,70.0,927.9851215940951,7.005620546663888,1004.9907421407589,20.0,26.0
2015-01-04 00:00:00+00:00,0.16666666666666666,True,151.35882492150674,4.403532915045872,155.7623578365526,11.666666666666666,151.35882492150674,4.403532915045872,167.42902450321927,20.0,26.0
2015-01-04 01:00:00+00:00,0.0,False,153.27296953165347,0.0,153.27296953165347,0.0,153.27296953165347,0.0,153.27296953165347,18.0,26.0
2015-01-04 02:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-04 03:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-04 04:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-04 05:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-04 06:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-04 07:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-04 08:00:00+00:00,0.16666666666666666,True,73.39627626649008,0.0,73.39627626649008,11.666666666666666,73.39627626649008,0.0,85.06294293315675,20.0,26.0
2015-01-04 09:00:00+00:00,1.0,True,349.80639055180535,95.2430793367876,445.04946988859297,70.0,349.80639055180535,95.2430793367876,515.049469888593,20.0,26.0
2015-01-04 10:00:00+00:00,0.8333333333333334,True,1021.030499677834,72.77505344070127,1093.8055531185353,58.333333333333336,1021.030499677834,72.77505344070127,1152.1388864518685,20.0,26.0
2015-01-04 11:00:00+00:00,1.6666666666666667,True,390.1276692879207,83.96736626644285,474.09503555436356,116.66666666666667,390.1276692879207,83.96736626644285,590.7617022210302,20.0,26.0
2015-01-04 12:00:00+00:00,2.0,True,404.5299031394826,123.2989216212844,527.828824760767,140.0,404.5299031394826,123.2989216212844,667.828824760767,20.0,26.0
2015-01-04 13:00:00+00:00,1.6666666666666667,True,891.4330133018052,130.07102148305952,1021.5040347848648,116.66666666666667,891.4330133018052,130.07102148305952,1138.1707014515314,20.0,26.0
2015-01-04 14:00:00+00:00,1.3333333333333333,True,327.54060614590287,124.18296421407769,451.72357035998056,93.33333333333333,327.54060614590287,124.18296421407769,545.0569036933139,20.0,26.0
2015-01-04 15:00:00+00:00,2.0,True,1043.8815600186483,92.75775204761398,1136.6393120662624,140.0,1043.8815600186483,92.75775204761398,1276.6393120662624,20.0,26.0
2015-01-04 16:00:00+00:00,1.8333333333333333,True,380.0540025983553,78.56303041615928,458.61703301451456,128.33333333333331,380.0540025983553,78.56303041615928,586.9503663478479,20.0,26.0
2015-01-04 17:00:00+00:00,1.0,True,289.90889922482796,91.42334813396374,381.33224735879173,70.0,289.90889922482796,91.42334813396374,451.33224735879173,20.0,26.0
2015-01-04 18:00:00+00:00,1.0,True,114.39447068115672,165.46608529263278,279.8605559737895,70.0,114.39447068115672,165.46608529263278,349.8605559737895,20.0,26.0
2015-01-04 19:00:00+00:00,2.0,True,1609.354556031047,165.73296607536278,1775.0875221064098,140.0,1609.354556031047,165.73296607536278,1915.0875221064098,20.0,26.0
2015-01-04 20:00:00+00:00,1.8333333333333333,True,238.02919810241937,182.5297753384355,420.55897344085486,128.33333333333331,238.02919810241937,182.5297753384355,548.8923067741882,20.0,26.0
2015-01-04 21:00:00+00:00,2.0,True,301.16596930737666,143.46510076632407,444.6310700737007,140.0,301.16596930737666,143.46510076632407,584.6310700737007,20.0,26.0
2015-01-04 22:00:00+00:00,2.0,True,946.4022985613335,164.3485220149507,1110.7508205762842,140.0,946.4022985613335,164.3485220149507,1250.7508205762842,20.0,26.0
2015-01-04 23:00:00+00:00,1.1666666666666667,True,113.8127797717898,17.213810486088406,131.0265902578782,81.66666666666667,113.8127797717898,17.213810486088406,212.69325692454487,20.0,26.0
2015-01-05 00:00:00+00:00,0.16666666666666666,True,180.69855598917863,12.343236201264943,193.04179219044357,11.666666666666666,180.69855598917863,12.343236201264943,204.70845885711023,20.0,26.0
2015-01-05 01:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-05 02:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-05 03:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-01-05 04:00:00+00:00,0.16666666666666666,True,427.7306824921496,0.6672019568251321,428.3978844489747,11.666666666666666,427.7306824921496,0.6672019568251321,440.0645511156414,20.0,26.0
2015-01-05 05:00:00+00:00,0.16666666666666666,True,180.20548788479314,0.0,180.20548788479314,11.666666666666666,180.20548788479314,0.0,191.8721545514598,20.0,26.0
2015-01-05 06:00:00+00:00,0.3333333333333333,True,385.22436487256067,19.015255769516266,404.23962064207694,23.333333333333332,385.22436487256067,19.015255769516266,427.57295397541026,20.0,26.0
2015-01-05 07:00:00+00:00,0.16666666666666666,True,578.6413946084164,7.005620546663888,585.6470151550802,11.666666666666666,578.6413946084164,7.005620546663888,597.3136818217469,20.0,26.0
2015-01-05 08:00:00+00:00,0.16666666666666666,True,197.0352354022821,11.008832287614677,208.04406768989676,11.666666666666666,197.0352354022821,11.008832287614677,219.71073435656342,20.0,26.0
2015-01-05 09:00:00+00:00,1.0,True,320.8519895506441,9.20738700418682,330.0593765548309,70.0,320.8519895506441,9.20738700418682,400.0593765548309,20.0,26.0
2015-01-05 10:00:00+00:00,1.0,True,200.62885361004663,89.52182255701209,290.1506761670587,70.0,200.62885361004663,89.52182255701209,360.1506761670587,20.0,26.0
2015-01-05 11:00:00+00:00,1.5,True,193.23283204426406,131.03846432045594,324.27129636472,105.0,193.23283204426406,131.03846432045594,429.27129636472,20.0,26.0
2015-01-05 12:00:00+00:00,1.0,True,929.6835885797179,169.60273742494854,1099.2863260046665,70.0,929.6835885797179,169.60273742494854,1169.2863260046665,20.0,26.0
